timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:02.926494100Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.926494100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.926494100Z,frontend,6,6,70,63
2026-06-07T15:36:02.927502600Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.927502600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.927502600Z,frontend,6,6,70,63
2026-06-07T15:36:02.928501200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.928501200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.928501200Z,frontend,6,6,70,63
2026-06-07T15:36:02.928501200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.928501200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.928501200Z,frontend,6,6,70,63
